id_aluno,ano,defasagem,inde,ida,ieg,iaa_val,iaa_recusa,ips,ipp,ipv,fase,idade,tempo_vinculo,d_inde,d_ieg,d_ida,d_ipv,genero,tipo_instituicao,alvo_defasagem_t1
421,2023,0.0,8.030716667,7.3,9.9,9.2,0.0,2.52,7.8125,8.17,3.0,12.0,2,-0.6862833330000004,0.5999999999999996,-1.5000000000000009,-0.9410000000000007,Masc,Pública,False
422,2022,-1.0,6.746,2.5,10.0,8.5,0.0,7.5,6.460000000000008,7.5,2.0,12.0,0,,,,,Masc,Pública,True
422,2023,-1.0,5.57,4.4,7.8,,1.0,7.52,6.666666667,6.106666667,2.0,13.0,1,-1.1760000000000002,-2.2,1.9000000000000004,-1.3933333330000002,Masc,Pública,True
423,2022,-1.0,6.647,2.3,9.6,8.4,0.0,7.5,6.436000000000002,7.667,2.0,12.0,0,,,,,Fem,Pública,True
423,2023,-1.0,6.607533333,3.4,8.7,8.0,0.0,6.89,7.083333333,7.45,2.0,13.0,1,-0.03946666700000012,-0.9000000000000004,1.1,-0.21699999999999964,Fem,Pública,False
424,2022,-1.0,7.94,7.5,10.0,9.0,0.0,7.5,6.456,8.222,2.0,12.0,0,,,,,Fem,Pública,False
424,2023,0.0,7.72685,6.4,9.9,8.8,0.0,2.52,7.8125,7.7925,3.0,13.0,1,-0.21315000000000062,-0.09999999999999964,-1.0999999999999996,-0.4294999999999991,Fem,Pública,False
425,2022,-1.0,8.117,9.0,10.0,9.0,0.0,7.5,6.670000000000007,7.5,2.0,12.0,0,,,,,Masc,Pública,False
425,2023,0.0,8.10555,7.5,9.9,9.2,0.0,2.52,7.8125,8.3775,3.0,13.0,1,-0.011450000000001737,-0.09999999999999964,-1.5,0.8774999999999995,Masc,Pública,False
426,2022,-2.0,6.35,4.6,6.5,9.0,0.0,7.5,5.578000000000003,7.111,2.0,14.0,0,,,,,Fem,Pública,True
426,2023,-1.0,6.329158333,5.0,7.6,5.4,0.0,5.0,7.65625,7.5425,3.0,15.0,1,-0.020841667000000008,1.0999999999999996,0.40000000000000036,0.43150000000000066,Fem,Pública,True
428,2022,-1.0,7.683,9.5,8.7,6.8,0.0,7.5,6.907999999999994,7.111,2.0,13.0,0,,,,,Masc,Pública,False
428,2023,0.0,7.821816667,7.2,9.5,8.3,0.0,2.52,7.8125,8.0425,3.0,14.0,1,0.1388166670000004,0.8000000000000007,-2.3,0.9315000000000007,Masc,Pública,False
43,2022,-1.0,5.486,4.3,6.5,6.3,0.0,5.6,4.443999999999999,5.958,5.0,16.0,3,,,,,Fem,Pública,True
430,2022,-1.0,7.585,8.5,8.6,9.5,0.0,7.5,6.428000000000003,6.611,2.0,13.0,0,,,,,Masc,Pública,True
432,2022,-2.0,6.34,5.1,6.8,10.0,0.0,5.0,6.378000000000004,6.611,2.0,14.0,3,,,,,Fem,Pública,True
432,2023,-2.0,6.850183333,5.2,9.0,8.8,0.0,2.52,7.8125,8.0425,3.0,15.0,4,0.5101833330000005,2.2,0.10000000000000053,1.4315000000000007,Fem,Pública,True
433,2022,-1.0,5.557,2.6,7.3,8.5,0.0,5.0,5.714000000000006,5.778,2.0,12.0,0,,,,,Masc,Pública,True
433,2023,-1.0,6.5982,4.8,7.2,8.5,0.0,7.52,5.833333333,7.613333333,2.0,13.0,1,1.0412,-0.09999999999999964,2.1999999999999997,1.8353333330000003,Masc,Pública,False
434,2022,0.0,7.403,5.7,8.1,9.0,0.0,7.5,6.373999999999995,6.778,2.0,11.0,0,,,,,Masc,Pública,True
434,2023,-1.0,7.069766667,6.6,8.0,6.3,0.0,7.52,7.5,7.613333333,2.0,12.0,1,-0.3332333329999999,-0.09999999999999964,0.8999999999999995,0.8353333330000003,Masc,Pública,False
436,2022,0.0,6.687,2.0,8.1,9.5,0.0,7.5,6.447999999999992,6.611,2.0,11.0,0,,,,,Masc,Pública,True
437,2022,-1.0,6.875,5.8,8.3,8.5,0.0,7.5,6.327999999999996,6.611,2.0,13.0,0,,,,,Masc,Pública,True
438,2022,0.0,7.764,7.3,8.7,8.0,0.0,7.5,6.3619999999999965,6.889,2.0,10.0,0,,,,,Masc,Pública,False
438,2023,0.0,6.9883,5.4,7.5,6.9,0.0,6.26,6.458333333,7.223333333,2.0,11.0,1,-0.7757000000000005,-1.1999999999999993,-1.8999999999999995,0.334333333,Masc,Pública,True
44,2022,-2.0,5.542,3.0,5.9,5.0,0.0,7.5,5.535999999999994,7.292,5.0,17.0,1,,,,,Fem,Pública,True
440,2022,0.0,7.329,5.5,9.0,9.5,0.0,6.9,6.2239999999999895,5.833,2.0,11.0,0,,,,,Masc,Pública,False
442,2022,0.0,8.226,7.5,8.2,10.0,0.0,7.5,6.916000000000011,8.222,2.0,11.0,0,,,,,Fem,Pública,False
442,2023,0.0,6.814166667,5.8,7.6,,1.0,7.52,7.5,8.1275,3.0,12.0,1,-1.4118333330000006,-0.5999999999999996,-1.7000000000000002,-0.09450000000000003,Fem,Pública,False
443,2022,-1.0,7.482,5.6,9.1,9.0,0.0,7.5,6.920000000000002,8.5,2.0,13.0,3,,,,,Fem,Pública,True
444,2022,0.0,6.665,3.1,7.2,9.0,0.0,5.0,6.493999999999991,7.778,2.0,11.0,4,,,,,Masc,Pública,False
444,2023,1.0,5.958791667,4.7,7.9,,1.0,5.0,6.40625,6.4575,3.0,12.0,5,-0.7062083330000002,0.7000000000000002,1.6,-1.3205,Masc,Pública,True
445,2022,-1.0,6.924,3.8,9.4,9.0,0.0,7.5,6.340000000000003,7.5,2.0,12.0,0,,,,,Masc,Pública,True
445,2023,-1.0,7.9087,8.4,8.8,8.0,0.0,6.89,8.541666667,8.176666667,2.0,13.0,1,0.9846999999999992,-0.5999999999999996,4.6000000000000005,0.6766666669999992,Masc,Pública,False
449,2022,-1.0,6.143,7.0,6.0,,1.0,7.5,6.7079999999999895,8.111,2.0,12.0,0,,,,,Fem,Pública,False
45,2022,0.0,7.591,6.8,8.9,7.9,0.0,5.6,6.176000000000004,7.417,5.0,15.0,3,,,,,Fem,Privada,False
45,2023,0.0,8.303591667,7.9,9.6,7.1,0.0,6.26,8.28125,8.1725,6.0,16.0,4,0.712591666999999,0.6999999999999993,1.1000000000000005,0.7554999999999996,Fem,Privada,False
450,2022,-1.0,7.843,7.5,9.1,10.0,0.0,7.5,6.507999999999994,8.111,2.0,13.0,1,,,,,Masc,Pública,True
450,2023,-1.0,6.819625,5.4,8.4,9.6,0.0,2.52,7.65625,7.9175,3.0,14.0,2,-1.0233749999999997,-0.6999999999999993,-2.0999999999999996,-0.19350000000000023,Masc,Pública,True
451,2022,-1.0,6.434,6.1,6.0,9.0,0.0,6.3,6.062000000000003,6.889,2.0,13.0,3,,,,,Fem,Pública,True
454,2022,-2.0,5.561,2.3,8.6,9.5,0.0,5.0,3.4220000000000006,5.444,2.0,14.0,4,,,,,Masc,Pública,True
454,2023,-2.0,4.603416667,2.6,7.5,,1.0,5.0,4.6875,5.54,3.0,15.0,5,-0.9575833329999996,-1.0999999999999996,0.30000000000000027,0.09600000000000009,Masc,Pública,True
456,2022,-1.0,7.193,7.3,8.2,6.4,0.0,6.3,6.451999999999991,8.389,2.0,12.0,0,,,,,Fem,Pública,True
456,2023,-1.0,7.518,9.9,8.3,,1.0,4.39,9.583333333,9.953333333,2.0,13.0,1,0.3250000000000002,0.10000000000000142,2.6000000000000005,1.5643333330000004,Fem,Pública,False
457,2022,-1.0,7.68,8.5,8.8,8.0,0.0,7.5,6.365999999999987,7.667,2.0,12.0,0,,,,,Fem,Pública,False
457,2023,0.0,8.256833333,8.1,8.6,7.5,0.0,7.52,8.125,8.045,3.0,13.0,1,0.5768333329999997,-0.20000000000000107,-0.40000000000000036,0.3780000000000001,Fem,Pública,False
458,2022,-1.0,6.512,5.6,7.7,8.0,0.0,7.5,6.353999999999997,5.833,2.0,13.0,3,,,,,Masc,Pública,True
458,2023,-1.0,6.312083333,3.8,6.9,9.6,0.0,7.52,7.1875,6.2475,3.0,14.0,4,-0.19991666699999922,-0.7999999999999998,-1.7999999999999998,0.4144999999999994,Masc,Pública,True
459,2022,-1.0,7.28,7.3,9.1,7.0,0.0,8.1,5.455999999999994,7.222,2.0,12.0,3,,,,,Masc,Pública,False
459,2023,0.0,8.240016667,8.3,9.3,6.7,0.0,7.52,7.1875,7.88,3.0,13.0,4,0.9600166670000005,0.20000000000000107,1.0000000000000009,0.6579999999999995,Masc,Pública,False
46,2022,-2.0,6.048,2.1,8.4,8.8,0.0,6.3,5.213999999999999,7.083,5.0,17.0,0,,,,,Fem,Pública,True
461,2022,-1.0,5.451,3.8,6.7,,1.0,7.5,6.565999999999992,7.222,2.0,12.0,4,,,,,Fem,Pública,True
461,2023,-1.0,7.2379,7.4,7.9,7.3,0.0,3.77,8.541666667,8.616666667,2.0,13.0,5,1.7869000000000002,1.2000000000000002,3.6000000000000005,1.394666667,Fem,Pública,False
462,2022,-2.0,6.626,3.6,8.5,10.0,0.0,7.5,6.004000000000005,6.778,2.0,14.0,0,,,,,Masc,Pública,True
463,2022,-1.0,6.41,2.5,7.8,10.0,0.0,7.5,6.221999999999994,7.389,2.0,12.0,2,,,,,Fem,Pública,False
464,2022,-1.0,6.745,4.8,8.0,7.5,0.0,7.5,6.405999999999992,7.722,2.0,13.0,0,,,,,Fem,Pública,True
464,2023,-1.0,6.081675,3.0,7.7,9.2,0.0,2.52,7.96875,7.38,3.0,14.0,1,-0.6633250000000004,-0.2999999999999998,-1.7999999999999998,-0.3420000000000005,Fem,Pública,True
465,2022,0.0,8.012,7.8,7.9,8.0,0.0,7.5,6.331999999999995,8.444,2.0,11.0,3,,,,,Masc,Pública,False
466,2022,-1.0,6.826,3.3,9.7,8.5,0.0,7.5,6.147999999999998,7.556,2.0,13.0,0,,,,,Masc,Pública,True
466,2023,-2.0,6.595533333,4.5,7.6,9.5,0.0,6.89,6.25,7.056666667,2.0,14.0,1,-0.23046666699999996,-2.0999999999999996,1.2000000000000002,-0.49933333300000005,Masc,Pública,True
467,2022,-1.0,6.38,5.5,8.4,5.8,0.0,5.0,5.977999999999994,7.111,2.0,13.0,0,,,,,Fem,Pública,True
467,2023,-1.0,6.552916667,5.2,9.2,6.3,0.0,3.14,7.1875,7.5425,3.0,14.0,1,0.17291666699999997,0.7999999999999989,-0.2999999999999998,0.43150000000000066,Fem,Pública,False
468,2022,-1.0,6.313,4.1,6.7,9.5,0.0,7.5,6.085999999999991,6.722,2.0,13.0,0,,,,,Masc,Pública,True
469,2022,0.0,7.624,5.7,9.6,9.0,0.0,5.0,5.973999999999986,7.833,2.0,11.0,0,,,,,Fem,Pública,True
469,2023,-1.0,7.482533333,7.8,9.3,7.5,0.0,2.52,7.916666667,8.843333333,2.0,12.0,1,-0.14146666699999955,-0.29999999999999893,2.0999999999999996,1.0103333330000002,Fem,Pública,False
470,2022,-1.0,7.378,6.3,9.7,8.0,0.0,7.5,6.280000000000001,7.5,2.0,13.0,3,,,,,Fem,Pública,True
470,2023,-1.0,6.993766667,4.9,9.2,8.8,0.0,5.0,7.5,7.71,3.0,14.0,4,-0.38423333300000007,-0.5,-1.3999999999999995,0.20999999999999996,Fem,Pública,False
471,2022,-1.0,6.535,6.3,8.5,3.5,0.0,5.0,6.137999999999995,8.056,2.0,13.0,2,,,,,Fem,Pública,False
471,2023,0.0,6.855541667,5.0,9.0,,1.0,6.27,7.96875,8.125,3.0,14.0,3,0.32054166699999964,0.5,-1.2999999999999998,0.06900000000000084,Fem,Pública,False
472,2022,-1.0,5.93,2.0,7.0,9.0,0.0,7.5,5.687999999999995,7.056,2.0,12.0,0,,,,,Fem,Pública,True
472,2023,-1.0,6.6858,5.5,7.1,5.1,0.0,7.52,7.708333333,8.223333333,2.0,13.0,1,0.7558000000000007,0.09999999999999964,3.5,1.1673333329999993,Fem,Pública,True
474,2022,-1.0,6.446,3.0,9.1,9.5,0.0,7.5,6.2599999999999945,6.0,2.0,13.0,3,,,,,Masc,Pública,True
474,2023,-1.0,5.283583333,3.3,7.8,,1.0,5.0,7.1875,6.7575,3.0,14.0,4,-1.1624166669999996,-1.2999999999999998,0.2999999999999998,0.7575000000000003,Masc,Pública,True
476,2022,-1.0,6.931,5.5,9.3,9.0,0.0,4.4,6.197999999999988,7.556,2.0,12.0,3,,,,,Fem,Pública,False
476,2023,0.0,6.492408333,4.1,7.0,7.9,0.0,2.52,7.34375,7.505,3.0,13.0,4,-0.43859166699999985,-2.3000000000000007,-1.4000000000000004,-0.051000000000000156,Fem,Pública,False
478,2022,-1.0,6.709,4.9,9.1,8.5,0.0,5.6,5.877999999999997,7.056,2.0,12.0,3,,,,,Fem,Pública,False
479,2022,-1.0,8.465,9.8,9.2,8.0,0.0,7.5,7.149999999999999,9.5,1.0,10.0,2,,,,,Masc,Privada,False
479,2023,0.0,8.988866667,9.7,10.0,9.0,0.0,2.52,9.791666667,9.6375,2.0,11.0,3,0.5238666670000001,0.8000000000000007,-0.10000000000000142,0.1374999999999993,Masc,Privada,False
48,2022,0.0,8.006,8.1,8.4,6.7,0.0,7.5,5.859999999999994,8.5,5.0,15.0,5,,,,,Fem,Privada,False
48,2023,0.0,7.797058333,7.7,8.4,6.7,0.0,6.26,7.65625,7.6275,6.0,16.0,6,-0.2089416670000004,0.0,-0.39999999999999947,-0.8724999999999996,Fem,Privada,False
480,2022,-1.0,7.502,6.3,8.8,9.0,0.0,7.5,6.431999999999984,8.444,1.0,10.0,1,,,,,Fem,Pública,True
480,2023,-1.0,8.226408333,7.9,9.7,10.0,0.0,7.52,7.96875,8.336666667,1.0,11.0,2,0.7244083330000004,0.8999999999999986,1.6000000000000005,-0.10733333300000147,Fem,Pública,False
483,2022,-1.0,5.263,2.4,4.8,9.0,0.0,5.0,5.564,6.833,1.0,11.0,3,,,,,Fem,Pública,True
483,2023,-2.0,6.3972,5.6,6.0,9.0,0.0,2.52,7.916666667,8.166666667,1.0,12.0,4,1.1341999999999999,1.2000000000000002,3.1999999999999997,1.3336666669999993,Fem,Pública,True
484,2022,-1.0,6.71,6.5,8.7,9.5,0.0,5.0,4.421999999999997,6.389,1.0,11.0,0,,,,,Masc,Pública,True
484,2023,-1.0,5.515466667,3.6,7.5,6.4,0.0,2.52,5.416666667,6.8,2.0,12.0,1,-1.1945333329999999,-1.1999999999999993,-2.9,0.4109999999999996,Masc,Pública,False
486,2022,-1.0,7.621,7.3,9.9,10.0,0.0,7.5,4.866000000000001,7.222,1.0,10.0,2,,,,,Fem,Pública,False
487,2022,-1.0,8.417,9.6,9.7,7.5,0.0,7.5,6.904000000000004,9.333,1.0,10.0,3,,,,,Fem,Privada,False
487,2023,0.0,8.988866667,9.5,9.9,8.5,0.0,5.0,9.166666667,9.26,2.0,11.0,4,0.5718666670000001,0.20000000000000107,-0.09999999999999964,-0.0730000000000004,Fem,Privada,False
49,2022,-2.0,6.304,3.9,7.4,7.5,0.0,7.5,6.356000000000002,7.042,5.0,17.0,0,,,,,Fem,Pública,False
490,2022,-1.0,7.576,7.7,8.2,7.9,0.0,7.5,6.116000000000001,8.722,1.0,10.0,0,,,,,Fem,Pública,False
490,2023,0.0,7.429466667,5.8,7.9,7.9,0.0,2.52,8.541666667,9.0075,2.0,11.0,1,-0.14653333299999982,-0.29999999999999893,-1.9000000000000004,0.28550000000000075,Fem,Privada,False
491,2022,-1.0,7.461,7.0,9.7,7.5,0.0,7.5,5.766,7.722,1.0,11.0,0,,,,,Masc,Pública,False
491,2023,0.0,7.560533333,5.0,9.6,9.5,0.0,2.52,7.708333333,8.3375,2.0,12.0,1,0.09953333300000011,-0.09999999999999964,-2.0,0.6154999999999999,Masc,Pública,True
493,2022,0.0,8.306,7.2,9.4,10.0,0.0,7.5,5.803999999999991,8.278,1.0,9.0,2,,,,,Fem,Pública,False
493,2023,0.0,7.934366667,6.0,9.6,9.5,0.0,2.52,8.541666667,8.84,2.0,10.0,3,-0.37163333299999923,0.1999999999999993,-1.2000000000000002,0.5619999999999994,Fem,Pública,False
494,2022,-1.0,6.407,5.8,8.3,6.4,0.0,5.0,5.581999999999994,6.944,1.0,11.0,0,,,,,Fem,Pública,True
494,2023,-1.0,7.116633333,6.8,9.0,6.9,0.0,2.52,7.708333333,8.71,2.0,12.0,1,0.7096333330000002,0.6999999999999993,1.0,1.766000000000001,Fem,Privada,False
495,2022,-1.0,7.857,8.4,8.9,9.0,0.0,7.5,6.357999999999997,8.056,1.0,11.0,0,,,,,Masc,Pública,True
496,2022,-1.0,6.683,5.7,6.8,8.5,0.0,7.5,5.717999999999996,7.556,1.0,11.0,4,,,,,Masc,Pública,True
496,2023,-1.0,6.603666667,8.3,7.1,,1.0,5.0,7.916666667,8.71,2.0,12.0,5,-0.07933333300000012,0.2999999999999998,2.6000000000000005,1.1540000000000008,Masc,Privada,False
497,2022,-2.0,6.323,5.1,9.2,6.9,0.0,5.0,6.064000000000007,5.833,1.0,13.0,6,,,,,Fem,Privada,True
497,2023,-2.0,5.7191,3.5,8.7,5.3,0.0,2.52,6.25,6.885,2.0,14.0,7,-0.6039000000000003,-0.5,-1.5999999999999996,1.0519999999999996,Fem,Privada,True
499,2022,-1.0,7.826,8.2,10.0,8.5,0.0,7.5,5.971999999999991,7.444,1.0,10.0,2,,,,,Masc,Pública,False
499,2023,0.0,7.8883,6.6,10.0,7.9,0.0,2.52,8.75,8.2975,2.0,11.0,3,0.062300000000000466,0.0,-1.5999999999999996,0.8534999999999995,Masc,Pública,False
5,2022,0.0,7.427,5.2,8.6,7.9,0.0,5.6,8.392,7.389,7.0,17.0,6,,,,,Fem,Privada,False
500,2022,-1.0,8.232,9.5,10.0,9.0,0.0,7.5,6.041999999999987,7.889,1.0,10.0,2,,,,,Fem,Pública,False
500,2023,0.0,8.427533333,7.9,10.0,9.5,0.0,2.52,8.958333333,8.7975,2.0,11.0,3,0.1955333330000002,0.0,-1.5999999999999996,0.9084999999999992,Fem,Pública,False
501,2022,0.0,7.794,6.8,8.8,8.5,0.0,7.5,6.073999999999993,7.333,1.0,9.0,1,,,,,Masc,Pública,True
501,2023,-1.0,8.1357,8.9,8.4,7.0,0.0,7.52,8.541666667,9.396666667,1.0,10.0,2,0.34170000000000034,-0.40000000000000036,2.1000000000000005,2.0636666669999997,Masc,Pública,False
502,2022,1.0,8.287,7.4,9.7,9.5,0.0,7.5,6.114000000000006,7.778,1.0,8.0,1,,,,,Fem,Privada,False
502,2023,0.0,8.749075,8.0,9.8,8.5,0.0,7.52,7.96875,8.95,1.0,9.0,2,0.4620749999999987,0.10000000000000142,0.5999999999999996,1.1719999999999997,Fem,Privada,False
503,2022,-1.0,7.95,8.8,10.0,8.5,0.0,7.5,5.900000000000008,7.5,1.0,10.0,2,,,,,Masc,Pública,False
503,2023,0.0,8.4682,8.7,10.0,9.5,0.0,2.52,8.75,8.255,2.0,11.0,3,0.5181999999999993,0.0,-0.10000000000000142,0.7550000000000008,Masc,Pública,False
504,2022,0.0,8.072,8.0,8.9,8.5,0.0,7.5,5.807999999999982,7.556,1.0,9.0,1,,,,,Fem,Pública,False
506,2022,-2.0,7.132,7.2,7.3,9.5,0.0,7.5,5.763999999999996,7.278,1.0,12.0,2,,,,,Masc,Pública,True
508,2022,-1.0,6.575,4.5,7.4,8.0,0.0,7.5,6.337999999999999,7.556,1.0,10.0,0,,,,,Masc,Pública,False
508,2023,0.0,7.671633333,7.5,8.6,6.4,0.0,2.52,8.333333333,8.6725,2.0,11.0,1,1.0966333329999998,1.1999999999999993,3.0,1.1164999999999994,Masc,Pública,False
509,2022,-2.0,7.808,9.2,8.2,9.0,0.0,7.5,6.113999999999997,7.833,1.0,12.0,4,,,,,Fem,Pública,True
509,2023,-1.0,7.606033333,8.6,8.1,8.5,0.0,2.52,8.958333333,8.84,2.0,13.0,5,-0.20196666699999977,-0.09999999999999964,-0.5999999999999996,1.0069999999999997,Fem,Pública,False
513,2022,0.0,8.229,8.3,9.6,9.0,0.0,5.6,6.333999999999991,7.778,1.0,9.0,1,,,,,Masc,Pública,False
513,2023,0.0,8.297866667,7.5,9.7,9.5,0.0,2.52,8.541666667,9.0075,2.0,10.0,2,0.06886666699999999,0.09999999999999964,-0.8000000000000007,1.2295000000000007,Masc,Privada,False
514,2022,0.0,7.039,4.8,9.7,8.0,0.0,7.5,4.111999999999991,5.889,1.0,9.0,0,,,,,Fem,Pública,True
514,2023,-1.0,5.823133333,5.5,7.5,7.9,0.0,2.52,5.0,5.896666667,1.0,10.0,1,-1.2158666669999993,-2.1999999999999993,0.7000000000000002,0.007666666999999627,Fem,Pública,False
516,2022,0.0,8.903,9.9,9.7,10.0,0.0,7.5,6.218000000000004,8.056,1.0,9.0,3,,,,,Masc,Privada,False
516,2023,0.0,8.6807,9.3,9.8,10.0,0.0,2.52,8.75,8.7175,2.0,10.0,4,-0.2223000000000006,0.10000000000000142,-0.5999999999999996,0.6615000000000002,Masc,Privada,False
517,2022,-2.0,7.604,7.7,9.5,6.9,0.0,7.5,6.573999999999991,7.833,1.0,12.0,5,,,,,Fem,Pública,True
517,2023,-1.0,6.3104,6.6,9.0,4.1,0.0,2.52,6.875,6.7125,2.0,13.0,6,-1.2936000000000005,-0.5,-1.1000000000000005,-1.1204999999999998,Fem,Pública,False
518,2022,-1.0,7.661,7.5,9.4,9.0,0.0,7.5,6.309999999999993,7.5,1.0,10.0,0,,,,,Masc,Pública,False
518,2023,0.0,7.5762,6.7,8.5,8.5,0.0,5.0,8.125,6.9175,2.0,11.0,1,-0.08479999999999954,-0.9000000000000004,-0.7999999999999998,-0.5824999999999996,Masc,Pública,False
519,2022,0.0,8.0,7.5,9.6,7.4,0.0,7.5,6.234000000000002,7.333,1.0,9.0,0,,,,,Masc,Pública,True
52,2022,2.0,7.861,6.2,8.9,9.6,0.0,7.5,6.309999999999993,7.5,5.0,13.0,4,,,,,Masc,Privada,False
52,2023,1.0,7.9642,6.4,9.8,10.0,0.0,2.52,8.125,8.2975,5.0,14.0,5,0.10320000000000018,0.9000000000000004,0.20000000000000018,0.7974999999999994,Masc,Privada,False
521,2022,0.0,7.725,6.0,10.0,9.0,0.0,5.0,6.249999999999991,7.5,1.0,9.0,0,,,,,Masc,Pública,True
521,2023,-1.0,6.768666667,7.9,9.9,,1.0,3.77,7.083333333,8.166666667,1.0,10.0,1,-0.9563333329999999,-0.09999999999999964,1.9000000000000004,0.6666666669999994,Masc,Pública,False
522,2022,0.0,8.306,7.5,9.1,9.5,0.0,7.5,6.525999999999987,8.167,1.0,9.0,1,,,,,Masc,Pública,True
522,2023,-1.0,7.890533333,8.3,9.2,7.5,0.0,7.52,7.083333333,8.45,1.0,10.0,2,-0.41546666699999957,0.09999999999999964,0.8000000000000007,0.2829999999999995,Masc,Pública,False
524,2022,-1.0,6.947,9.1,9.4,,1.0,5.0,6.357999999999997,8.056,1.0,11.0,3,,,,,Masc,Pública,True
524,2023,-1.0,7.331133333,8.9,9.2,6.4,0.0,2.52,8.333333333,7.42,2.0,12.0,4,0.3841333330000003,-0.20000000000000107,-0.1999999999999993,-0.6359999999999992,Masc,Pública,False
525,2022,-1.0,8.013,8.6,9.3,9.0,0.0,7.5,6.495999999999995,8.167,1.0,11.0,1,,,,,Fem,Pública,True
526,2022,-2.0,8.079,8.0,9.9,10.0,0.0,7.5,6.156000000000006,8.167,1.0,12.0,0,,,,,Masc,Pública,True
526,2023,-1.0,8.0957,8.8,9.8,9.5,0.0,5.0,8.75,7.7525,2.0,13.0,1,0.01670000000000016,-0.09999999999999964,0.8000000000000007,-0.4144999999999994,Masc,Pública,True
527,2022,0.0,8.025,6.5,10.0,8.5,0.0,7.5,6.25,7.5,1.0,9.0,0,,,,,Fem,Pública,True
527,2023,-1.0,7.5682,6.5,9.1,9.0,0.0,7.52,7.5,7.78,1.0,10.0,1,-0.4568000000000003,-0.9000000000000004,0.0,0.28000000000000025,Fem,Pública,False
528,2022,-1.0,5.335,4.0,6.2,,1.0,7.5,6.562000000000001,6.944,1.0,11.0,1,,,,,Masc,Pública,True
528,2023,-1.0,7.6892,8.2,8.5,9.0,0.0,5.0,8.75,7.92,2.0,12.0,2,2.3541999999999996,2.3,4.199999999999999,0.976,Masc,Pública,False
529,2022,-2.0,6.51,5.2,8.9,8.5,0.0,5.0,5.287999999999995,6.556,1.0,12.0,2,,,,,Masc,Pública,True
529,2023,-2.0,7.278991667,6.8,9.6,8.0,0.0,7.52,5.78125,6.893333333,1.0,13.0,3,0.7689916669999999,0.6999999999999993,1.5999999999999996,0.3373333330000001,Masc,Pública,True
53,2022,-2.0,6.725,7.0,7.0,9.2,0.0,7.5,4.633999999999992,6.458,5.0,17.0,0,,,,,Masc,Pública,True
530,2022,-1.0,8.338,8.9,9.0,10.0,0.0,7.5,6.967999999999996,9.056,1.0,10.0,3,,,,,Masc,Pública,False
530,2023,0.0,7.653033333,5.7,8.8,10.0,0.0,5.0,7.708333333,7.46,2.0,11.0,4,-0.6849666669999994,-0.1999999999999993,-3.2,-1.5959999999999992,Masc,Pública,False
531,2022,-1.0,8.057,7.8,9.8,9.5,0.0,7.5,7.035999999999998,8.167,1.0,10.0,0,,,,,Masc,Pública,False
531,2023,0.0,8.3252,7.7,10.0,9.5,0.0,2.52,8.75,8.59,2.0,11.0,1,0.2682000000000002,0.1999999999999993,-0.09999999999999964,0.42300000000000004,Masc,Pública,False
533,2022,-1.0,6.962,6.0,8.8,8.5,0.0,5.6,6.253999999999991,7.333,1.0,10.0,0,,,,,Masc,Pública,True
534,2022,-2.0,7.131,7.1,7.4,9.0,0.0,7.5,6.143999999999998,7.333,1.0,12.0,1,,,,,Fem,Pública,True
534,2023,-1.0,5.8385,5.4,8.1,,1.0,2.52,8.125,7.92,2.0,13.0,2,-1.2925000000000004,0.6999999999999993,-1.6999999999999993,0.5869999999999997,Masc,Pública,False
535,2022,-1.0,6.953,5.1,9.2,9.0,0.0,7.5,5.596000000000005,6.917,1.0,10.0,3,,,,,Fem,Pública,False
535,2023,0.0,8.0027,5.6,9.4,9.0,0.0,5.0,8.125,8.95,2.0,11.0,4,1.0497000000000005,0.20000000000000107,0.5,2.0329999999999995,Fem,Pública,False
536,2022,-1.0,7.106,6.0,8.9,9.5,0.0,5.6,5.659999999999998,7.75,1.0,10.0,2,,,,,Fem,Pública,False
536,2023,0.0,7.759533333,5.9,9.3,8.0,0.0,2.52,8.333333333,9.17,2.0,11.0,3,0.6535333330000004,0.40000000000000036,-0.09999999999999964,1.42,Fem,Pública,False
538,2022,-2.0,6.309,6.8,7.5,8.5,0.0,5.6,4.223999999999997,5.583,1.0,13.0,0,,,,,Masc,Pública,True
538,2023,-1.0,6.413466667,4.7,8.6,7.4,0.0,2.52,7.916666667,7.39,2.0,14.0,1,0.10446666699999962,1.0999999999999996,-2.0999999999999996,1.8069999999999995,Masc,Pública,True
539,2022,-1.0,7.665,7.5,9.3,8.5,0.0,6.9,5.81599999999999,8.417,1.0,11.0,0,,,,,Fem,Pública,True
539,2023,-1.0,7.796866667,8.5,8.6,9.5,0.0,2.52,9.166666667,8.84,2.0,12.0,1,0.13186666699999972,-0.7000000000000011,1.0,0.42300000000000004,Fem,Pública,False
540,2022,-1.0,7.303,7.0,9.5,8.5,0.0,5.6,5.93,7.5,1.0,10.0,3,,,,,Fem,Pública,False
542,2022,-1.0,7.221,6.5,9.8,8.0,0.0,6.3,5.475999999999992,7.417,1.0,11.0,3,,,,,Fem,Pública,True
542,2023,-1.0,7.816533333,6.3,9.7,9.5,0.0,5.0,8.75,9.006666667,2.0,12.0,4,0.5955333329999997,-0.10000000000000142,-0.20000000000000018,1.5896666669999995,Fem,Pública,False
543,2022,-1.0,7.05,6.5,9.8,8.5,0.0,4.4,5.665999999999993,7.167,1.0,10.0,0,,,,,Fem,Pública,False
