ida,ieg,ips,ipp,inde,em_risco
4.5,6.111111111,8.13,8.333333333,7.098988888900001,False
7.3,8.2,6.3,6.451999999999991,7.193,True
9.9,8.3,4.39,9.583333333,7.518,True
6.5,9.382456140333334,7.51,9.166666667,8.331124561366668,False
8.5,8.8,7.5,6.365999999999987,7.68,True
8.1,8.6,7.52,8.125,8.256833333,False
8.666666666666666,8.743961352333335,7.51,9.6875,8.5892756038,False
5.6,7.7,7.5,6.353999999999997,6.512,True
3.8,6.9,7.52,7.1875,6.312083333,True
4.0,3.739682539666666,6.88,7.03125,5.680161507933333,True
7.3,9.1,8.1,5.455999999999994,7.28,True
8.3,9.3,7.52,7.1875,8.240016667,False
4.666666666666667,8.454106280333333,5.635,7.8125,7.233804589400001,False
2.1,8.4,6.3,5.213999999999999,6.048,True
4.4,7.4,2.52,6.5625,5.545383333,True
3.3,8.1,7.5,4.897999999999989,5.711,True
3.8,6.7,7.5,6.565999999999992,5.451,True
7.4,7.9,3.77,8.541666667,7.2379,True
4.5,9.182446312,7.51,7.708333333,7.5447559291,False
3.6,8.5,7.5,6.004000000000005,6.626,True
2.7,8.1,5.0,7.5,6.2267,True
2.5,7.8,7.5,6.221999999999994,6.41,True
4.0,5.4,2.52,7.8125,6.382383333,False
4.8,8.0,7.5,6.405999999999992,6.745,True
3.0,7.7,2.52,7.96875,6.081675,True
4.333333333333333,7.851461988333334,8.76,7.1875,6.872009064333334,True
7.8,7.9,7.5,6.331999999999995,8.012,False
8.5,9.4,2.52,7.96875,8.012875,False
3.3,9.7,7.5,6.147999999999998,6.826,True
4.5,7.6,6.89,6.25,6.595533333,True
4.0,7.223245614,8.76,7.5,6.778749122800001,True
5.5,8.4,5.0,5.977999999999994,6.38,True
5.2,9.2,3.14,7.1875,6.552916667,True
6.833333333333333,9.140350877333333,5.01,7.34375,7.729811842133333,False
4.1,6.7,7.5,6.085999999999991,6.313,True
3.4,6.0,6.27,7.34375,5.911108333,True
5.7,9.6,5.0,5.973999999999986,7.624,False
7.8,9.3,2.52,7.916666667,7.482533333,True
5.0,9.498366013,7.51,7.291666667,7.684639869300001,False
2.1,6.3,7.5,5.485999999999995,5.677,True
6.3,9.7,7.5,6.280000000000001,7.378,True
4.9,9.2,5.0,7.5,6.993766667,True
3.333333333333333,8.011695906666667,7.51,7.03125,6.981130848,False
6.3,8.5,5.0,6.137999999999995,6.535,True
5.0,9.0,6.27,7.96875,6.855541667,False
5.5,7.027568922333333,7.51,7.708333333,6.635847117766667,False
2.0,7.0,7.5,5.687999999999995,5.93,True
5.5,7.1,7.52,7.708333333,6.6858,True
6.25,7.48447205,7.51,6.25,6.6397610766,True
4.3,6.1,7.5,6.071999999999997,5.915,True
3.0,9.1,7.5,6.2599999999999945,6.446,True
3.3,7.8,5.0,7.1875,5.283583333,True
3.0,5.818518518666667,7.51,7.1875,6.024753703733333,True
5.8,9.2,7.5,5.655999999999999,7.199,True
5.5,9.3,4.4,6.197999999999988,6.931,True
4.1,7.0,2.52,7.34375,6.492408333,False
4.5,6.5964912280000005,7.51,6.25,6.7359982456,False
0.7,5.0,5.6,5.329999999999999,3.633,True
4.9,9.1,5.6,5.877999999999997,6.709,True
4.4,7.3,2.52,7.1875,6.443616667,False
9.8,9.2,7.5,7.149999999999999,8.465,True
9.7,10.0,2.52,9.791666667,8.988866667,False
9.666666666666666,9.866666666666667,2.51,9.375,8.901966666666668,False
8.1,8.4,7.5,5.859999999999994,8.006,False
7.7,8.4,6.26,7.65625,7.797058333,False
7.5,8.339076859,9.375,8.59375,8.402390371800001,False
6.3,8.8,7.5,6.431999999999984,7.502,True
7.9,9.7,7.52,7.96875,8.226408333,True
5.0,8.0714285715,7.51,7.8125,7.260202380900001,False
5.2,8.0,7.5,5.422000000000002,7.21,False
5.5,7.9,7.5,5.693999999999999,6.866,True
2.4,4.8,5.0,5.564,5.263,True
5.6,6.0,2.52,7.916666667,6.3972,True
5.25,5.6428571430000005,6.26,8.125,6.578604762,True
6.5,8.7,5.0,4.421999999999997,6.71,True
3.6,7.5,2.52,5.416666667,5.515466667,True
0.0,3.9141382866666654,2.51,3.4375,3.8354776573333336,False
1.2,4.0,7.5,4.131999999999998,4.742,True
7.3,9.9,7.5,4.866000000000001,7.621,True
6.2,6.4,2.52,7.5,7.1043,False
9.6,9.7,7.5,6.904000000000004,8.417,True
9.5,9.9,5.0,9.166666667,8.988866667,False
9.666666666666666,9.441269841333334,9.38,9.0625,9.4171373016,False
7.3,8.8,7.5,5.485999999999995,7.413,True
0.0,7.2,7.5,4.630000000000001,5.853,False
3.9,7.4,7.5,6.356000000000002,6.304,True
7.7,8.2,7.5,6.116000000000001,7.576,True
5.8,7.9,2.52,8.541666667,7.429466667,False
6.166666666666667,5.5110047846666665,8.755,7.8125,7.368084290266667,False
7.0,9.7,7.5,5.766,7.461,True
5.0,9.6,2.52,7.708333333,7.560533333,False
5.25,9.011904762,7.51,7.083333333,6.995247619100001,True
7.1,8.8,7.5,5.924000000000005,7.678,True
7.2,9.4,7.5,5.803999999999991,8.306,False
6.0,9.6,2.52,8.541666667,7.934366667,False
3.1666666666666665,8.933333333333334,10.0,7.03125,7.464325,False
5.8,8.3,5.0,5.581999999999994,6.407,True
6.8,9.0,2.52,7.708333333,7.116633333,True
6.333333333333333,7.329323308333333,8.755,7.8125,7.922281328333334,False
8.4,8.9,7.5,6.357999999999997,7.857,True
7.4,8.4,2.52,8.541666667,7.417366667,True
5.7,6.8,7.5,5.717999999999996,6.683,True
8.3,7.1,5.0,7.916666667,6.603666667,True
5.666666666666667,5.315995871999999,6.255,6.71875,6.726607507733334,False
5.1,9.2,5.0,6.064000000000007,6.323,True
3.5,8.7,2.52,6.25,5.7191,True
1.0,6.095238095,5.63,5.625,4.4960809524,True
8.8,8.8,7.5,5.687999999999986,7.7,True
8.2,10.0,7.5,5.971999999999991,7.826,True
6.6,10.0,2.52,8.75,7.8883,False
4.75,9.0476190475,7.51,7.1875,7.5794738095,False
5.2,8.6,5.6,8.392,7.427,False
7.8,8.4,7.5,6.395999999999997,7.138,True
9.5,10.0,7.5,6.041999999999987,8.232,True
7.9,10.0,2.52,8.958333333,8.427533333,False
6.666666666666667,10.0,2.51,8.59375,8.077708333333334,False
6.8,8.8,7.5,6.073999999999993,7.794,False
8.9,8.4,7.52,8.541666667,8.1357,True
8.75,7.9949874685,7.51,8.4375,8.2779474937,False
7.4,9.7,7.5,6.114000000000006,8.287,False
8.0,9.8,7.52,7.96875,8.749075,False
8.0,9.761904762,3.755,9.0625,8.5023309524,False
8.8,10.0,7.5,5.900000000000008,7.95,True
8.7,10.0,2.52,8.75,8.4682,False
7.666666666666667,9.824561403666666,7.51,7.8125,8.547495614066667,False
8.0,8.9,7.5,5.807999999999982,8.072,False
7.9,8.3,7.52,7.5,8.299533333,False
8.4,8.0,7.5,5.997999999999992,7.591,True
7.2,7.3,7.5,5.763999999999996,7.132,True
8.5,8.1,5.0,8.958333333,7.750033333,True
7.4,10.0,7.5,6.285999999999996,7.653,True
4.5,7.4,7.5,6.337999999999999,6.575,True
7.5,8.6,2.52,8.333333333,7.671633333,False
4.666666666666667,5.567251461999999,7.51,7.65625,6.771708625733333,False
9.2,8.2,7.5,6.113999999999997,7.808,True
8.6,8.1,2.52,8.958333333,7.606033333,True
6.0,6.363636363666667,2.51,8.28125,6.918152272733334,False
5.0,7.6,7.5,5.380000000000003,6.488,True
7.1,9.3,7.5,5.948000000000002,7.336,True
5.3,10.0,7.5,5.728,7.094,True
6.2,9.3,7.5,5.705999999999989,7.365,True
8.3,9.6,5.6,6.333999999999991,8.229,False
7.5,9.7,2.52,8.541666667,8.297866667,False
7.666666666666667,8.831746031666666,8.135,9.0625,8.728632539666668,False
4.8,9.7,7.5,4.111999999999991,7.039,False
5.5,7.5,2.52,5.0,5.823133333,True
3.0,7.595238095,4.385,5.625,6.219580952400001,False
5.8,6.3,7.5,6.0080000000000044,6.582,True
9.9,9.7,7.5,6.218000000000004,8.903,False
9.3,9.8,2.52,8.75,8.6807,False
8.833333333333334,10.0,2.51,8.541666667,8.384033333366668,False
7.7,9.5,7.5,6.573999999999991,7.604,True
6.6,9.0,2.52,6.875,6.3104,True
5.0,5.266499582333334,2.51,6.041666667,5.880466583166668,False
7.5,9.4,7.5,6.309999999999993,7.661,True
6.7,8.5,5.0,8.125,7.5762,False
4.0,6.830075188,2.51,7.083333333,6.3467483709,False
7.5,9.6,7.5,6.234000000000002,8.0,False
7.4,9.9,7.52,7.708333333,8.0177,True
6.2,8.9,7.5,6.309999999999993,7.861,False
6.4,9.8,2.52,8.125,7.9642,False
7.216666666666666,9.437666667,6.885,7.5,8.144466666733333,False
6.8,6.8,7.5,6.093999999999991,7.035,True
6.0,10.0,5.0,6.249999999999991,7.725,False
7.9,9.9,3.77,7.083333333,6.768666667,True
6.25,9.0357142855,5.005,6.666666667,7.479842857199999,False
7.5,9.1,7.5,6.525999999999987,8.306,False
8.3,9.2,7.52,7.083333333,7.890533333,True
9.0,9.523809524,7.51,8.4375,8.6777119048,False
6.5,9.5,7.5,6.298000000000004,7.591,True
9.1,9.4,5.0,6.357999999999997,6.947,True
8.9,9.2,2.52,8.333333333,7.331133333,True
8.666666666666666,5.111779448666667,2.51,8.333333333,7.026322556366667,False
8.6,9.3,7.5,6.495999999999995,8.013,True
9.2,8.6,2.52,8.958333333,7.911366667,True
8.0,9.9,7.5,6.156000000000006,8.079,True
8.8,9.8,5.0,8.75,8.0957,True
7.333333333333333,9.382456140333334,8.13,7.291666667,7.843157894833334,True
6.5,10.0,7.5,6.25,8.025,False
6.5,9.1,7.52,7.5,7.5682,True
6.0,10.0,7.51,8.125,8.1403666666,False
4.0,6.2,7.5,6.562000000000001,5.335,True
8.2,8.5,5.0,8.75,7.6892,True
6.666666666666667,5.793483709333334,7.51,7.291666667,7.276330075300001,False
5.2,8.9,5.0,5.287999999999995,6.51,True
6.8,9.6,7.52,5.78125,7.278991667,True
4.25,6.607142857,4.38,4.791666667,5.2661285715,True
7.0,7.0,7.5,4.633999999999992,6.725,True
7.7,9.1,5.63,7.5,7.600633333,True
8.9,9.0,7.5,6.967999999999996,8.338,True
5.7,8.8,5.0,7.708333333,7.653033333,False
4.5,6.468838763666667,9.38,7.083333333,7.214534419433333,False
7.8,9.8,7.5,7.035999999999998,8.057,True
7.7,10.0,2.52,8.75,8.3252,False
6.666666666666667,9.803921568666668,4.38,7.96875,7.912792647066666,False
5.5,9.7,7.5,6.185999999999998,7.792,False
6.0,8.8,5.6,6.253999999999991,6.962,True
5.8,9.3,7.52,7.5,7.434866667,True
7.1,7.4,7.5,6.143999999999998,7.131,True
5.4,8.1,2.52,8.125,5.8385,True
5.0,6.043441938333333,7.51,7.5,7.088855054266667,False
5.1,9.2,7.5,5.596000000000005,6.953,True
5.6,9.4,5.0,8.125,8.0027,False
6.0,7.161904762,8.135,7.96875,7.659555952400001,False
6.0,8.9,5.6,5.659999999999998,7.106,True
5.9,9.3,2.52,8.333333333,7.759533333,False
5.5,9.109090909,8.135,7.1875,7.7704681818,False
4.8,9.0,4.4,5.575999999999999,6.641,True
6.8,7.5,5.6,4.223999999999997,6.309,True
4.7,8.6,2.52,7.916666667,6.413466667,True
6.166666666666667,7.668803418666666,7.51,5.625,6.514094017066666,True
7.5,9.3,6.9,5.81599999999999,7.665,True
8.5,8.6,2.52,9.166666667,7.796866667,True
5.833333333333333,9.233333333333333,7.51,8.75,8.465533333333335,False
4.8,6.9,7.5,4.529999999999994,6.058,True
7.0,9.5,5.6,5.93,7.303,True
7.1,8.8,5.0,8.958333333,8.216033333,False
2.5,7.8,6.9,4.269999999999996,5.427,True
6.5,9.8,6.3,5.475999999999992,7.221,True
6.3,9.7,5.0,8.75,7.816533333,True
3.9333333333333336,6.481366459666667,8.13,7.03125,6.7205649586,False
6.5,9.8,4.4,5.665999999999993,7.05,True
6.5,9.8,2.52,8.75,7.971833333,False
6.833333333333333,9.616977225666666,2.51,8.90625,8.0467871118,False
3.3,9.7,5.6,4.970000000000008,6.307,True
5.5,6.6,7.5,6.029999999999998,6.723,True
5.6,7.9,5.0,5.865999999999989,6.77,True
5.7,7.2,2.52,8.75,6.031666667,True
4.666666666666667,3.783838383666666,8.135,5.15625,5.702426010066667,False
7.6,9.7,5.0,5.683999999999996,7.745,True
6.2,9.1,2.52,8.75,6.467,True
6.833333333333333,7.030620028333334,8.135,5.625,7.210290672333333,False
7.2,9.1,6.9,5.253999999999985,7.292,True
7.4,9.1,2.52,8.333333333,7.4322,True
6.666666666666667,7.600427350666667,7.51,5.9375,7.240168803466668,False
4.2,7.9,6.9,4.575999999999993,6.301,True
6.4,8.1,5.02,6.875,7.0297,True
5.75,7.204968943999999,6.255,6.40625,6.5398187888,True
7.5,7.6,5.6,4.859999999999998,6.576,True
7.1,8.1,3.14,7.5,6.898033333,True
1.9,9.0,6.9,5.059999999999993,6.026,True
6.6,7.3,6.9,5.66399999999998,6.853,True
5.4,8.6,2.52,8.541666667,7.075033333,True
5.5,8.8,5.0,3.815999999999997,6.625,True
6.4,5.6,3.14,6.666666667,5.248666667,True
3.3,6.9,6.9,5.765999999999991,6.39,True
4.0,6.0,6.9,4.580000000000002,5.588,True
4.4,8.1,5.0,4.6559999999999935,5.949,True
3.9,8.1,2.52,6.25,5.898133333,True
4.333333333333333,2.750517598333333,6.885,5.0,5.111470186333333,True
6.4,8.8,5.0,5.909999999999993,7.181,True
7.2,9.6,2.52,9.166666667,7.7482,True
3.8333333333333335,6.171428571333333,2.51,6.40625,5.833377380933333,False
9.4,8.4,7.5,6.573999999999991,8.334,True
8.9,8.2,5.0,9.375,8.7717,False
9.666666666666666,8.756265663999999,7.51,10.0,9.350986466133334,False
4.3,8.5,5.0,4.289999999999994,5.539,True
6.0,9.4,5.0,6.458333333,6.615333333,True
3.0,3.7763975156666674,8.13,6.09375,5.048054503133334,True
7.1,9.2,7.5,5.574000000000003,7.634,True
7.4,9.4,5.0,8.958333333,7.947366667,True
3.1666666666666665,5.705128205,8.13,6.25,6.158158974333333,False
7.0,10.0,7.5,6.039999999999992,8.404,False
7.8,9.5,5.0,8.125,8.284333333,False
7.666666666666667,9.265350877333333,10.0,8.4375,9.0770201754,False
3.8,7.2,5.0,3.0899999999999928,4.949,True
4.0,8.4,2.52,5.0,4.932,True
7.4,9.0,7.5,6.593999999999989,7.856,True
8.0,9.0,7.5,6.5500000000000025,7.855,True
8.7,8.5,2.52,8.541666667,6.824833333,True
7.833333333333333,9.833333333333334,8.135,7.625,8.392733333333334,False
8.5,9.2,7.5,6.634000000000002,8.22,True
6.2,9.7,2.52,8.75,7.684133333,False
8.333333333333334,9.461904762,8.135,8.125,8.595447619066668,False
2.3,3.8,5.0,4.3540000000000045,4.972,True
2.9,4.1,7.5,4.996,5.233,True
8.5,8.4,7.5,5.655999999999999,7.729,True
8.4,8.8,2.52,8.958333333,7.7227,True
4.8,6.0,7.5,5.543999999999993,6.281,True
8.3,8.6,6.9,5.972,7.306,True
7.6,7.9,5.0,8.125,6.9647,True
5.166666666666667,3.2619047620000003,8.13,6.5625,5.545864285733334,True
6.8,8.7,5.0,5.5739999999999945,7.074,True
8.4,8.1,5.6,6.600000000000001,7.305,True
7.2,8.0,5.63,7.96875,6.450875,True
6.166666666666667,6.010860484333333,6.88,8.59375,7.419380430199999,False
1.3,7.0,7.5,5.564000000000009,5.722,True
5.9,7.3,3.77,8.125,6.781033333,True
6.75,8.0020703935,5.625,7.1875,6.8133640787,True
3.7,8.8,7.5,6.002000000000001,6.589,True
5.0,7.9,3.77,7.291666667,6.6097,True
5.25,8.695652174,4.375,7.03125,6.2964554348,True
6.8,8.0,7.5,5.533999999999999,7.48,False
8.2,9.9,7.5,6.521999999999988,8.261,True
6.6,9.8,5.0,8.541666667,7.774366667,True
5.0,9.5,8.755,7.8125,7.839050000000001,False
7.5,7.2,5.0,5.811999999999999,6.86,True
8.1,8.2,5.0,7.916666667,7.878133333,False
2.8,6.1,7.5,6.589999999999998,5.889,True
7.8,9.1,7.5,5.877999999999997,7.59,True
8.0,9.3,5.02,9.21875,7.984741667,True
9.25,10.0,7.51,7.8125,8.93195,False
9.0,9.3,7.5,5.7979999999999965,7.862,True
7.4,8.2,3.77,6.875,7.219366667,True
8.0,5.7660455485,5.625,6.5625,6.629159109700001,True
9.5,10.0,8.8,6.617999999999995,8.814,True
9.7,10.0,2.52,9.791666667,9.013866667,False
9.833333333333334,10.0,2.51,9.583333333,9.066199999966669,False
3.8,5.8,7.5,6.026000000000007,6.067,True
7.2,9.2,6.3,6.409999999999991,8.136,False
8.1,9.7,6.26,8.4375,7.70625,False
7.333333333333333,9.824561403666666,7.51,9.0625,8.7713289474,False
7.6,9.6,7.5,6.016000000000004,7.525,True
9.0,9.8,7.52,8.75,8.4712,True
9.25,8.871635610999999,7.51,7.03125,7.9281521222,True
5.0,8.9,7.5,5.061999999999998,6.464,True
7.9,9.8,7.52,6.458333333,7.7167,True
8.75,8.198757764,5.625,6.5625,7.0833015528,True
4.9,9.0,7.5,5.895999999999999,7.064,True
7.1,9.4,7.5,5.894000000000004,7.456,True
6.3,9.4,7.52,8.333333333,7.838866667,True
5.0,8.904455179666668,8.135,6.875,7.447591035933334,False
4.6,8.5,7.5,5.774000000000008,6.714,True
5.8,9.0,2.52,8.333333333,7.697533333,False
4.333333333333333,5.636363636333333,8.755,7.34375,6.752914393933334,False
5.0,9.1,7.5,6.001999999999992,7.398,False
8.2,9.6,5.6,6.124000000000009,7.988,True
8.4,10.0,2.52,8.333333333,8.4242,False
8.5,9.241269841333333,7.51,8.75,8.702387301666668,False
3.8,9.3,7.5,5.785999999999998,6.632,True
2.7,7.0,7.52,6.458333333,6.032033333,True
6.25,7.380952381,7.51,7.916666667,6.817057142900001,True
9.3,10.0,5.6,5.963999999999992,8.622,False
7.8,9.6,2.52,8.958333333,8.3527,False
7.833333333333333,9.833333333333334,7.51,8.75,8.676133333333334,False
5.8,9.4,7.5,5.927999999999996,7.744,False
7.2,9.3,7.5,5.885999999999996,7.642,True
7.2,9.6,5.63,8.28125,7.692291667,True
7.4,8.6,7.5,6.127999999999991,7.435,True
6.5,9.7,3.77,7.291666667,7.647666667,False
4.0,8.457556936,6.26,7.5,6.712378053800001,True
7.1,9.3,7.5,5.49199999999999,7.507,True
6.9,8.5,6.27,5.833333333,7.1472,True
7.5,7.913043478500001,6.255,5.78125,6.8360336957,True
8.4,8.5,5.6,5.853999999999999,7.381,True
7.6,9.2,3.77,7.916666667,7.935466667,False
7.833333333333333,6.108152734666667,2.51,7.65625,7.121622213600001,False
4.6,7.4,7.5,5.983999999999989,6.254,True
7.8,9.4,7.5,5.241999999999996,7.392,True
5.8,7.1,6.27,6.875,6.702033333,True
7.0,5.75,6.26,8.125,6.890966666600001,False
1.0,5.5,7.5,5.799999999999992,5.18,True
3.3,7.0,7.52,6.666666667,5.078666667,True
9.3,10.0,7.5,6.109999999999989,8.971,False
8.0,10.0,7.5,6.038000000000006,8.265,False
8.5,9.6,7.52,9.0625,8.49045,True
6.0,9.3271221535,7.51,7.5,7.843291097300001,False
3.7,7.2,7.5,5.811999999999991,6.35,True
9.1,9.2,7.5,6.287999999999991,8.2,True
8.5,9.5,2.52,8.333333333,8.532866667,False
7.666666666666667,8.607843137333333,9.375,7.083333333,8.3569352941,False
3.3,4.5,7.5,8.035999999999994,5.848,True
4.9,6.0,7.5,4.535999999999998,5.537,True
3.9,8.4,7.5,5.843999999999996,7.011,False
7.2,8.4,7.52,8.28125,7.651658333,True
7.5,8.010869565,7.51,7.5,7.847373913,False
5.7,9.7,7.5,5.495999999999999,7.713,False
8.7,10.0,7.52,9.0625,8.955783333,False
8.75,10.0,7.505,8.75,8.5107,True
8.6,9.7,7.5,5.975999999999999,8.041,True
8.1,9.6,7.52,8.75,8.5592,True
7.333333333333333,9.670588235333334,7.51,8.28125,8.647409313733334,False
7.5,9.5,7.5,6.299999999999999,7.78,True
7.0,8.9,2.52,7.708333333,6.748833333,False
4.666666666666667,7.155555555666666,6.885,6.875,6.942277777866667,False
8.8,9.0,7.5,6.414,8.018,True
7.5,9.3,7.52,8.125,8.548033333,False
7.0,7.502992776333333,8.13,6.40625,7.429623555266667,False
7.1,9.3,6.9,6.047999999999991,7.276,True
6.8,9.5,7.52,7.291666667,7.709366667,True
2.6666666666666665,6.194444444333333,6.885,7.0,6.0175222222,False
1.8,9.0,7.5,5.447999999999995,6.127,True
6.0,8.5,7.52,7.65625,7.402491667,True
3.25,7.613636363499999,6.885,8.125,6.645260606100001,False
4.0,8.1,7.5,6.012000000000004,6.44,True
6.8,7.5,7.52,7.96875,7.333075,True
7.0,7.4782608695,7.51,7.1875,7.6486021739,False
6.3,9.6,7.5,5.616000000000003,7.216,True
6.2,7.5,7.52,7.96875,7.401741667,True
4.25,3.054347826,6.885,7.1875,5.778986231800001,False
6.0,7.6,7.5,5.627999999999993,6.794,True
5.3,6.4,7.52,6.875,6.463033333,True
5.8,7.4,7.5,6.479999999999997,7.533,False
6.2,7.0,6.26,7.96875,7.382108333,False
6.5,9.6,7.5,6.099999999999994,8.18,False
7.0,10.0,2.52,8.541666667,8.2857,False
6.333333333333333,9.694444444333334,3.76,6.875,7.894888888933334,False
9.5,7.6,7.5,6.248000000000005,7.756,True
7.9,9.2,7.5,5.906000000000002,7.594,True
9.7,9.7,3.77,9.0625,8.410783333,True
9.75,9.5454545455,6.26,9.6875,9.1340409091,False
9.2,9.2,7.5,5.798000000000005,8.121,True
4.8,9.4,5.0,6.71875,6.864508333,True
7.333333333333333,9.566666666666666,7.51,6.875,7.4019,True
9.6,9.7,7.5,6.234000000000002,8.339,True
8.6,9.1,7.52,8.333333333,8.2282,True
6.833333333333333,9.7,7.51,7.916666667,7.8284999999666685,True
7.3,9.7,7.5,6.082000000000001,8.086,False
7.6,9.7,3.14,8.28125,7.815658333,True
8.8,7.4,7.5,6.173999999999991,7.303,True
6.8,6.6,5.02,5.833333333,5.612,True
3.8333333333333335,3.087719298333333,6.885,6.458333333,5.457877193033333,False
6.3,8.9,7.5,6.113999999999997,7.107,True
6.9,9.0,7.52,7.708333333,6.816166667,True
6.7,8.3,7.5,5.733999999999995,7.18,True
6.2,9.2,5.02,8.125,6.4745,True
4.166666666666667,8.324074074,6.88,6.666666667,6.718348148233334,True
9.0,8.0,7.5,6.264000000000003,7.693,True
9.0,7.1,3.77,7.708333333,7.891366667,False
9.3,9.4,7.5,5.709999999999997,7.891,True
7.5,9.8,6.89,8.25,7.610333333,False
6.8,7.5,7.5,5.413999999999994,6.018,True
6.2,8.4,7.52,6.875,7.043666667,True
2.5,3.984126984333333,7.51,7.083333333,5.766892063566667,False
7.5,7.7,7.5,5.636000000000001,7.448,True
3.8,3.8,7.5,6.139999999999999,4.934,True
8.3,9.0,7.5,5.861999999999998,7.524,True
7.3,9.5,7.52,7.291666667,7.8307,True
4.0,7.399999999999999,6.885,6.458333333,6.357733333300001,True
6.8,8.9,7.5,5.905999999999985,7.425,True
8.6,9.2,7.52,8.90625,8.270825,True
4.0,8.219461698,7.51,7.916666667,7.229425672900001,False
7.8,9.2,7.5,5.663999999999989,7.483,True
1.3,7.6,7.5,5.923999999999996,5.818,True
6.5,9.2,4.39,7.291666667,7.231033333,True
5.333333333333333,3.380451127666667,6.885,7.291666667,6.407590225500001,False
6.5,6.7,7.5,6.310000000000002,6.621,True
9.2,7.6,7.5,5.503999999999998,7.577,True
9.4,8.9,7.52,8.28125,8.370325,True
9.0,10.0,7.51,7.1875,8.2366166666,True
7.0,10.0,7.5,6.043999999999983,8.11,False
7.5,9.4,7.52,7.916666667,8.013866667,True
6.0,9.523809524,7.51,7.5,8.061295238200001,False
8.7,9.1,8.8,6.285999999999996,8.282,True
8.7,9.0,6.89,8.75,8.0641,True
7.3,9.2,7.5,6.083999999999996,8.064,False
5.7,8.6,3.77,8.28125,7.199991667,True
5.75,8.4782608695,7.51,7.5,6.879985507300001,False
7.0,6.8,7.5,6.235999999999997,6.928,True
7.0,6.4,6.27,7.916666667,5.954666667,True
4.166666666666667,7.212200435666666,8.75,5.625,6.795673420466667,False
6.3,9.3,6.9,4.915999999999992,6.996,True
7.4,9.1,5.64,8.333333333,7.8768,False
4.166666666666667,8.999164578333334,6.875,8.28125,7.515491249000001,False
7.7,8.9,7.5,6.093999999999991,7.476,True
7.2,8.1,6.27,8.541666667,6.6552,True
3.333333333333333,4.707017544,2.51,6.875,5.228470175466667,False
6.5,9.4,7.5,5.945999999999998,7.619,True
1.5,4.9,6.9,5.541999999999989,5.313,True
7.3,8.0,6.9,6.111999999999993,7.189,True
9.0,8.3,5.64,8.333333333,6.836666667,True
5.25,4.9043062200000005,7.51,6.875,6.3802279106,False
5.8,9.0,7.5,5.7899999999999885,7.039,True
8.5,9.5,7.52,8.333333333,8.109533333,True
7.75,6.2272727275,7.51,8.333333333,7.6853212122,False
3.9,9.3,7.5,5.633999999999997,7.059,False
6.5,9.4,7.52,8.333333333,7.754866667,True
5.0,5.7272727275,7.51,8.125,6.7464878789,False
5.5,7.4,7.5,6.108000000000002,6.613,True
6.3,8.1,6.27,8.125,7.5853,False
3.8333333333333335,5.278195488666667,2.51,6.71875,5.7693807644,False
7.5,8.1,8.1,5.779999999999994,7.368,True
6.7,9.2,6.89,7.34375,7.452541667,True
8.166666666666666,8.980785296666667,8.135,8.4375,8.743607059266667,False
4.8,8.4,7.5,5.844000000000005,6.73,True
4.9,7.3,7.52,7.291666667,6.1105,True
6.5,9.3,7.5,6.103999999999994,7.776,False
7.3,9.7,6.9,6.043999999999992,7.75,True
6.5,9.2,6.27,8.75,8.416866667,False
4.0,9.149206349333332,3.76,7.1875,7.082591269866667,False
6.2,8.0,7.5,4.285999999999994,6.763,True
7.1,8.2,7.52,6.041666667,7.389033333,True
4.5,6.8660287085,7.51,8.125,6.402239075100001,True
8.8,8.0,7.5,6.143999999999998,7.83,True
5.9,5.6,7.52,8.541666667,6.897033333,True
2.0,8.1,7.5,5.9940000000000015,6.086,True
7.3,8.5,6.27,8.125,7.613033333,True
5.25,8.3863636365,7.51,7.708333333,7.502239394,False
8.4,9.8,8.1,7.031999999999989,8.181,True
8.4,8.9,7.52,8.958333333,8.3547,True
6.166666666666667,9.266666666666667,7.51,8.28125,7.715491666666668,True
3.3,8.6,7.5,5.7039999999999935,6.606,True
5.2,8.7,6.27,7.708333333,7.100566667,True
5.3,7.5,6.9,5.859999999999994,6.736,True
7.4,8.9,5.6,6.09799999999999,7.302,True
6.5,9.3,3.77,8.75,7.579533333,True
3.6666666666666665,6.004481792666667,8.76,8.333333333,6.985329691766667,False
9.3,7.7,7.5,6.569999999999991,7.712,True
6.9,8.7,5.6,6.3399999999999945,7.004,True
7.8,9.3,7.5,6.793999999999993,7.866,True
9.3,8.2,3.77,8.75,7.332,False
7.5,10.0,7.51,8.541666667,8.689300000100001,False
7.8,9.6,7.5,6.209999999999996,8.151,False
7.0,9.4,6.89,8.125,7.871033333,True
5.5,6.931818182000001,7.51,7.916666667,7.361896969700001,False
9.3,9.6,7.5,6.210000000000004,8.101,True
7.9,9.8,6.27,9.166666667,7.385666667,True
5.166666666666667,9.537254902,8.76,8.333333333,8.103217647033333,False
6.8,8.6,7.5,6.167999999999996,7.308,True
8.3,9.2,7.5,6.072000000000006,7.785,True
8.3,9.9,7.52,9.166666667,8.3198,True
6.833333333333333,10.0,8.76,8.125,8.238600000066668,False
6.3,7.5,5.6,5.920000000000005,6.652,True
7.3,8.9,7.52,8.541666667,6.780833333,True
4.166666666666667,5.978431372666667,7.51,7.5,6.668152941266667,False
9.0,9.8,7.5,6.33,8.093,True
8.2,10.0,7.52,8.75,8.3532,True
7.5,9.6,6.885,8.125,8.207433333400001,False
